Date,BTC,ETH,LTC,XRP,USDT
06-04-2019,5059.81718799,165.947208019,92.573417164,0.354404663812,1.00366293859
07-04-2019,5198.89699014,174.531647379,92.3123691536,0.359855688129,1.00460097915
08-04-2019,5289.77104039,180.258815391,89.493042548,0.358233709926,1.00898344813
09-04-2019,5204.95837847,176.114574527,86.7869615122,0.34946176212,1.00785305796
10-04-2019,5324.5518687,177.337476528,88.3777407722,0.35479226082,1.0037619286
11-04-2019,5064.48767243,165.49701739,79.6779906128,0.330984209771,1.00560879717
12-04-2019,5089.53891201,164.736323365,78.9639611934,0.326346316312,1.00719540925
13-04-2019,5096.58656276,164.513349875,78.221303601,0.326030649545,1.00673920029
14-04-2019,5167.72236684,167.838520685,82.9375212398,0.328809435158,1.00537822826
15-04-2019,5067.10847228,161.574178302,79.0546990538,0.320913465234,1.00121022471
16-04-2019,5235.55941893,167.623441183,81.3492781191,0.327217682612,1.01052165476
17-04-2019,5251.93818854,166.950761576,79.3274682066,0.335452872102,1.00630699214
18-04-2019,5298.38569881,173.814032352,82.0748782366,0.337064657707,1.00499467704
19-04-2019,5303.81261613,173.708441176,82.5692227845,0.331902147559,1.00591803506
20-04-2019,5337.8861323,173.751265406,81.5124986208,0.328476027473,1.00520317177
21-04-2019,5314.5314532,170.046521769,77.331559117,0.322448563732,1.00665708915
22-04-2019,5399.36541009,171.874669558,76.948077732,0.323933676439,1.00608884824
23-04-2019,5572.36206051,171.447798826,74.8450217987,0.321222344063,1.00832317266
24-04-2019,5464.86664182,165.82609059,73.3089431536,0.302318470454,1.005563996
25-04-2019,5210.51555862,154.459399951,71.2481178331,0.289384162195,0.992807642637
26-04-2019,5279.34821147,156.347087281,73.1153465683,0.298502165287,0.99110304587
27-04-2019,5268.29106346,158.43493242,72.1209037542,0.296741186469,0.99475053709
28-04-2019,5285.13900822,157.29507397,69.7267999703,0.297425567296,0.993872784899
29-04-2019,5247.35253746,155.201995458,67.9603802114,0.294289289848,1.00037044112
30-04-2019,5350.72669668,162.166037089,74.28087406,0.30947622871,1.00604883059
01-05-2019,5402.69709069,160.818344256,73.6577686214,0.304695977492,1.00215039055
02-05-2019,5505.28367176,162.122791335,73.7771758525,0.303239382659,1.00114888399
03-05-2019,5768.28940693,167.952408601,79.3265344093,0.308222279408,1.00122210432
04-05-2019,5831.16747167,164.026580539,78.0638386356,0.30455156731,1.00047767494
05-05-2019,5795.70842926,163.450697022,75.9843672914,0.302342250431,1.00227608554
06-05-2019,5746.80700343,172.653208017,74.9827566128,0.302389421164,0.999546298122
07-05-2019,5829.50151628,169.798657365,74.6930011516,0.299684463592,0.998015389642
